exchange,symbol,isin,series,date,close,prev_close,volume,value,trades,sma20,sma50,sma200,avg_vol20,volume_ratio20,high20,high50,high60,low20,low50,low60,high252,low252,dist_52w_high_pct,dist_52w_low_pct,roc20_pct,roc50_pct,rsi14,atr14_pct,range_pct,close_vs_sma20_pct,close_vs_sma50_pct,close_vs_sma200_pct,sma20_slope20_pct,sma50_slope20_pct
BSE,EMIAC,INE1OSW01015,M,2026-09-21,98.4,98,1200,118080,1,94.775,94.9554,,24120,0.0498,102.8,102.8,105,87,87,87,105,87,-6.2857,13.1034,5.8065,-1.6098,64.729,2.7207,0,3.8248,3.6276,,0.5682,
BSE,EMIL,INE02YR01019,B,2026-09-21,192.7,196.25,206000,40021505,1816,182.7825,164.635,,129434.95,1.5915,202.6,202.6,202.6,166,124.55,115.8,202.6,100.35,-4.8865,92.0279,2.938,43.378,59.6107,5.5675,5.1309,5.4258,17.0468,,11.8483,16.7343
NSE,EMIL,INE02YR01019,EQ,2026-09-21,191.28,196.28,3557184,691283112.17,36418,182.654,164.5454,,2778170.3,1.2804,202.86,202.86,202.86,167.54,124.59,115.81,202.86,100.45,-5.7084,90.4231,2.4476,42.3638,58.2829,5.4733,4.7508,4.7226,16.2476,,11.8545,16.7148
BSE,EMKAY,INE296H01011,B,2026-09-21,255.4,245.35,541,135229,25,251,246.084,,1999.4,0.2706,279,279,283.6,235.2,228.05,228.05,325.2,228.05,-21.4637,11.993,6.1513,-5.9993,47.6996,4.0609,4.7503,1.753,3.7857,,4.555,-4.1725
NSE,EMKAY,INE296H01011,EQ,2026-09-21,255,248.9,34634,8756805.75,685,251.6555,246.4308,,37509.6,0.9233,278.9,278.9,288.6,235,228,228,325.98,228,-21.7743,11.8421,6.3164,-5.8519,48.4543,4.5784,4.8766,1.329,3.4773,,4.7947,-4.0414
BSE,EMMBI,INE753K01015,T,2026-09-21,89,90.75,82,7298,1,88.8995,88.4134,,726.45,0.1129,94.6,95,112.3,80,80,80,112.3,80,-20.748,11.25,8.4044,-2.3052,50.1608,3.3387,0,0.113,0.6635,,2.9394,-1.5393
NSE,EMMBI,INE753K01015,BE,2026-09-21,88.11,88.91,1515,134789.45,54,88.064,87.3736,,9064.6,0.1671,94.99,94.99,103,80.1,80.1,80.1,112.7,80.1,-21.819,10,6.6836,-2.1,43.0564,4.9281,3.7079,0.0522,0.8428,,3.2979,-2.0993
BSE,EMMESSA,INE634B01016,X,2026-09-21,23.97,24.06,960,23051,11,24.128,24.4508,,1293.5,0.7422,27.7,27.7,28,23.08,23,23,28,23,-14.3929,4.2174,0.209,-2.8375,52.3652,6.7406,2.5996,-0.6548,-1.9664,,-1.8369,-1.5383
BSE,EMMFORCE,INE0SDC01012,MT,2026-09-21,186.6,190,13200,2591340,10,181.9525,182.101,,11880,1.1111,199.5,201.05,201.05,172.05,163.3,135,201.05,109.2,-7.1873,70.8791,-0.4535,2.5275,56.6532,3.8662,6.9132,2.5542,2.4706,,-1.9018,8.695
BSE,EMMVEE,INE1C6T01020,B,2026-09-21,340.65,327.9,503272,173664324,8686,328.975,327.302,,189286.45,2.6588,355,371.45,371.45,316.15,306.3,306.3,371.45,306.3,-8.2918,11.2145,5.074,2.2819,62.126,3.7292,7.4455,3.5489,4.0782,,2.3561,-1.1877
NSE,EMMVEE,INE1C6T01020,EQ,2026-09-21,340.6,328,11448479,3957489850.75,173251,328.9475,327.304,,2223572.95,5.1487,354.8,371.55,371.55,315.9,306,306,371.55,306,-8.33,11.3072,5.1235,2.2056,61.8479,3.7822,7.4826,3.5424,4.0623,,2.3412,-1.2124
BSE,EMPIND,INE515H01014,B,2026-09-21,1060,1053.2,12,12610,7,1143.5,1102.374,,1634.85,0.0073,1235,1235,1235,1022,999,977,1235,900,-14.17,17.7778,-11.1893,4.6552,18.1124,2.9232,1.0294,-7.3021,-3.8439,,3.8457,4.8563
NSE,EMPIND,INE515H01014,EQ,2026-09-21,1054.2,1057.1,1740,1835445.7,124,1143.99,,,5969.85,0.2915,1248,,,1002.1,,,1248,1002.1,-15.5288,5.1991,-11.5604,,16,3.2625,1.7143,-7.8488,,,,
BSE,EMPOWER,INE507F01023,B,2026-09-21,2.27,2.38,204271,463695,177,2.1945,2.2914,,3709568.75,0.0551,2.56,2.8,2.8,1.75,1.75,1.75,2.8,1.75,-18.9286,29.7143,-0.4386,5.5814,55.9322,4.8458,0,3.4404,-0.9339,,-7.9102,0.5794
NSE,EMPOWER,INE507F01023,EQ,2026-09-21,2.27,2.38,632555,1435899.85,939,2.1865,2.2852,,14254401.8,0.0444,2.56,2.79,2.79,1.73,1.73,1.73,2.79,1.73,-18.638,31.2139,0,6.0748,56.6667,4.7514,0,3.8189,-0.6651,,-8.1109,0.5279
BSE,EMROCK,INE554H01021,XT,2026-09-21,259.5,249.7,305,72434,8,261.54,260.406,,2488.4,0.1226,278,278,286,236.05,215.5,215.5,305.95,215.5,-15.1822,20.4176,-5.5333,1.1696,42.6947,6.1272,9.3552,-0.78,-0.3479,,-2.4532,-1.575
BSE,EMSLIMITED,INE0OV601013,B,2026-09-21,363.9,365.85,7387,2708773,242,377.89,393.369,,46374.85,0.1593,409.95,464,464,357,357,357,464,290.2,-21.5733,25.3963,-7.8501,-20.9085,42.9543,3.9326,2.2968,-3.7021,-7.4914,,-3.9456,-1.4263
NSE,EMSLIMITED,INE0OV601013,EQ,2026-09-21,364.3,366.65,119216,43796935.2,3736,378.015,393.358,,616820.55,0.1933,409.5,464.7,464.7,355.35,355.35,355.35,464.7,290,-21.6053,25.6207,-7.6201,-20.4846,43.481,3.8851,2.4511,-3.6282,-7.3872,,-3.9089,-1.3992
BSE,EMUDHRA,INE01QM01018,B,2026-09-21,662.35,615.15,106043,68292931,2557,553.22,517.258,,139190.95,0.7619,677.5,677.5,677.5,488.25,440.35,430.55,677.5,430.55,-2.2362,53.8381,22.476,45.5075,68.2423,5.5193,8.9744,19.7263,28.0502,,8.0603,8.8588
NSE,EMUDHRA,INE01QM01018,EQ,2026-09-21,662,613.45,1925129,1244844522.45,63135,552.9875,517.145,,2074831.35,0.9278,677,677,677,489,440,430,677,430,-2.2157,53.9535,22.3999,45.2551,68.564,5.308,8.8226,19.7134,28.0105,,8.0455,8.8211
BSE,ENBETRD,INE993I01029,X,2026-09-21,0.27,0.28,7443325,2014831,786,0.2895,0.298,,8037313.7,0.9261,0.34,0.37,0.37,0.26,0.25,0.23,0.41,0.23,-34.1463,17.3913,-18.1818,3.8462,33.3333,5.8201,3.7037,-6.7358,-9.396,,-7.6555,-0.0671
BSE,ENCODE,INE900O01014,XT,2026-09-21,13.11,13.8,301,3947,4,11.8665,,,517.65,0.5815,14.48,,,10.41,,,14.48,10.31,-9.4613,27.1581,14.8992,,64.7141,5.6827,10.45,10.4791,,,0.7728,
BSE,ENDURANCE,INE913H01037,A,2026-09-21,2757,2733.4,4756,13060396,1349,2796.38,2820.989,,13656.9,0.3482,3059.2,3074.85,3074.85,2579.9,2548.1,2548.1,3074.85,2466.8,-10.3371,11.7642,-9.0369,2.6414,38.392,2.6424,2.7802,-1.4082,-2.2683,,-3.4341,2.1526
NSE,ENDURANCE,INE913H01037,EQ,2026-09-21,2756.4,2732,90302,248722407.8,24621,2796.345,2821.794,,93612.55,0.9646,3059,3072,3072,2582,2548.6,2548.6,3072,2471,-10.2734,11.55,-9.0147,2.6057,38.4134,2.7857,2.8601,-1.4285,-2.3175,,-3.4991,2.1519
BSE,ENERGYDEV,INE306C01019,B,2026-09-21,14.45,14.9,1444,20991,67,15.427,16.254,,4180.05,0.3455,16.83,17.93,20,13.89,13.89,13.89,20,13.89,-27.75,4.0317,-12.2114,-14.7493,29.9465,5.1557,6.1324,-6.3331,-11.0988,,-7.3926,-3.4351
NSE,ENERGYDEV,INE306C01019,EQ,2026-09-21,14.57,14.68,8262,120766.03,262,15.3395,16.2032,,24936.3,0.3313,16.59,17.99,18.5,14,14,14,18.5,14,-21.2432,4.0714,-10.8869,-13.838,27.9461,4.574,4.025,-5.0165,-10.0795,,-7.7462,-3.612
BSE,ENERGYINF,INE05KD23015,IF,2026-09-21,73.01,72.65,275000,20065000,11,73.3225,74.4522,,933750,0.2945,74.25,80.3,80.3,72.06,71.59,71.59,83.9,71.59,-12.9797,1.9835,-1.3911,-8.3365,40.9574,0.9099,0.7565,-0.4262,-1.9371,,-1.6149,-2.8795
BSE,ENGINERSIN,INE510A01028,A,2026-09-21,285.1,266.5,660933,186062253,10046,267.2,246.837,,393630.5,1.6791,289.6,289.6,289.6,243.45,219.45,219.45,289.6,219.45,-1.5539,29.9157,16.3911,19.0148,65.2659,3.9422,7.1522,6.6991,15.5013,,13.4692,4.0203
NSE,ENGINERSIN,INE510A01028,EQ,2026-09-21,285.25,266.35,10639611,2997593407,107503,267.2485,246.8988,,6358699.7,1.6732,289.65,289.65,289.65,243.5,219.44,219.44,289.65,219.44,-1.5191,29.99,16.4714,19.0327,65.1464,4.0065,6.9525,6.7359,15.5332,,13.4267,4.0292
BSE,ENIL,INE265F01028,B,2026-09-21,100.75,100,385,38214,6,101.7875,103.86,,1116.3,0.3449,108.75,113.55,114.5,98.55,98.55,98.55,124.6,98.55,-19.1413,2.2324,-1.9465,-6.2355,39.9491,3.1266,2.8398,-1.0193,-2.9944,,-2.8629,-2.6069
NSE,ENIL,INE265F01028,EQ,2026-09-21,100.03,101.9,9030,905579.18,361,101.686,103.7218,,38837.45,0.2325,108.95,114.9,114.9,99,99,99,124,99,-19.3306,1.0404,-2.2954,-5.5073,43.169,3.1883,2.3092,-1.6285,-3.5593,,-2.5273,-2.3083
BSE,ENKEIWHEL,INE130L01014,B,2026-09-21,384.15,396.1,769,296408,41,396.855,384.804,,2065.5,0.3723,419,430,430,381,342,319,430,319,-10.6628,20.4232,-4.8898,5.2322,42.4857,3.5886,7.2827,-3.2014,-0.17,,3.3268,1.5697
NSE,ENKEIWHEL,INE130L01014,EQ,2026-09-21,388.2,395.1,1376,533191.85,75,396.5575,,,3611.5,0.381,425,,,372,,,425,372,-8.6588,4.3548,-6.2658,,43.2483,4.8944,5.6586,-2.1075,,,,
BSE,ENRIN,INE1NPP01017,A,2026-09-21,3216.6,3230.25,13249,42660379,1742,3197.8575,3315.959,,42297.35,0.3132,3526,3733.1,3760,2970,2970,2970,3909.7,2970,-17.7277,8.303,-6.3703,-8.5401,48.8401,3.0522,2.3227,0.5861,-2.9964,,-6.021,-4.6736
NSE,ENRIN,INE1NPP01017,EQ,2026-09-21,3214.7,3228,205501,661245883.4,28493,3197.625,3316.24,,423877.4,0.4848,3526,3735,3760,2968,2968,2968,3909.9,2968,-17.7805,8.312,-6.4297,-8.852,48.9189,3.1249,2.5126,0.534,-3.0619,,-6.048,-4.6771
BSE,ENS,INE23ER01017,M,2026-09-21,101.35,102.5,10800,1102140,9,102.796,,,79500,0.1358,110.64,,,95.76,,,110.64,95.76,-8.3966,5.8375,0.5456,,29.902,2.0579,3.4534,-1.4067,,,,
BSE,ENTERO,INE010601016,B,2026-09-21,1795.95,1733,12710,22440294,570,1768.62,1480.67,,102381.55,0.1241,1919.25,1919.25,1919.25,1418.15,1169.6,1163.95,1919.25,1082.05,-6.4244,65.9766,26.4486,48.5914,49.0846,4.3192,3.583,1.5453,21.2931,,33.5072,19.6879
NSE,ENTERO,INE010601016,EQ,2026-09-21,1795.5,1732.3,268431,475691659.9,24670,1768.795,1480.704,,497506,0.5396,1920,1920,1920,1413.2,1169.1,1162,1920,1082,-6.4844,65.9427,26.1239,48.2781,48.7143,4.481,3.3948,1.5098,21.2599,,33.5822,19.6917
BSE,ENTRINT,INE439G01019,X,2026-09-18,23.3,23.3,111,2581,4,21.564,20.7806,,410.05,0.2707,23.77,23.77,,19,17.34,,24.02,17.34,-2.9975,34.3714,16.5,11.4833,80.9633,2.989,1.3043,8.0505,12.1238,,8.253,
BSE,ENVAIREL,INE601C01013,XT,2026-09-21,55.71,55.05,5392,305562,72,45.1705,50.5862,,1250.35,4.3124,57.8,77,88.2,40.92,40.92,40.92,107.85,40.92,-48.3449,36.1437,25.8699,-20.2434,98.5382,2.7476,10.5163,23.3327,10.1288,,-6.4289,-25.4671
BSE,EPACK,INE0G5901015,B,2026-09-21,179.85,178.85,20959,3781057,514,188.1025,211.946,,33867.8,0.6188,206.5,251.7,251.7,174.85,174.85,174.85,269.7,174.85,-33.3148,2.8596,-11.1633,-22.9599,33.833,2.8933,2.5569,-4.3872,-15.1435,,-15.3368,-7.9996
NSE,EPACK,INE0G5901015,EQ,2026-09-21,179.67,178.84,339166,61178909.14,5671,188.0195,211.9364,,394944.65,0.8588,206.39,251.8,251.8,175.04,175.04,175.04,269.77,175.04,-33.3988,2.6451,-11.4053,-23.0008,33.6177,2.9765,2.4125,-4.4408,-15.2246,,-15.3845,-8.0097
BSE,EPACKPEB,INE0MLS01022,B,2026-09-21,241.75,226.25,108575,26282784,2169,230.6175,241.005,,40030.2,2.7123,250.55,280.15,280.15,214,214,214,280.15,197.5,-13.7069,22.4051,3.312,-9.031,62.8517,4.7747,9.3172,4.8273,0.3091,,-5.9165,-3.6527
NSE,EPACKPEB,INE0MLS01022,EQ,2026-09-21,241.57,226.26,1887825,457475802.98,36216,230.566,240.927,,559472.85,3.3743,250.9,281.08,281.08,213.22,213.22,213.22,281.08,197.35,-14.0565,22.4069,3.0809,-9.0166,62.7716,4.8826,9.7534,4.7726,0.2669,,-5.9093,-3.668
BSE,EPBIO,INE0D2I01014,M,2026-09-18,100,95.16,1000,100000,2,97.6605,,,1650,0.6061,119.6,,,85.05,,,119.6,81.9,-16.388,22.1001,-5.1683,,53.1,7.2586,0,2.3955,,,,
BSE,EPIC,INE932F01015,X,2026-09-21,32.31,31.97,3308,107703,40,32.753,33.8904,,3950.15,0.8374,34.49,39.56,39.56,30.9,30.9,30.9,39.56,30.9,-18.3266,4.5631,-4.1531,-10.6471,43.9523,4.9211,3.5937,-1.3525,-4.6633,,-4.5019,-3.7062
BSE,EPIGRAL,INE071N01016,B,2026-09-21,1110.2,1106,1550,1717709,327,1178.2225,1135.801,,3799.3,0.408,1260.15,1260.15,1260.15,1053.05,970.15,968.55,1260.15,968.55,-11.8994,14.625,-1.2892,13.4014,32.2233,3.3215,2.8905,-5.7733,-2.254,,5.9529,3.6037
NSE,EPIGRAL,INE071N01016,EQ,2026-09-21,1111,1105.3,23879,26480225.3,2624,1178.505,1136.008,,61217.3,0.3901,1264.8,1264.8,1264.8,1054.1,971.2,969,1264.8,969,-12.16,14.6543,-1.3321,13.6457,31.6062,3.5862,2.7212,-5.728,-2.2014,,5.9745,3.6222
BSE,EPL,INE255A01020,A,2026-09-21,239.45,238.9,438009,104209281,3772,246.075,241.105,,671241,0.6525,273.55,274,274,228.3,221.3,221.3,274,207.75,-12.6095,15.2587,-9.9643,0.8211,32.7653,3.8093,2.5587,-2.6923,-0.6864,,3.0972,2.3692
NSE,EPL,INE255A01020,EQ,2026-09-21,239.65,239.35,3816913,913709027.5,35386,246.083,241.1482,,10076047.5,0.3788,273.75,274.03,274.03,228,221.24,221.24,274.03,207.68,-12.5461,15.3939,-9.7737,0.8798,32.5494,3.9227,2.839,-2.6142,-0.6213,,3.0805,2.3688
BSE,EPSOMPRO,INE601F01016,XT,2026-09-21,8.54,8.98,57,487,2,8.4625,8.2614,,197.55,0.2885,9.66,9.66,,7.85,6.84,,9.66,6.84,-11.5942,24.8538,5.4321,-8.172,59.7345,3.4376,3.0445,0.9158,3.3723,,7.1609,
BSE,EPUJA,INE807D01030,X,2026-09-21,1,1.02,102198,103976,91,1.0215,1.2504,,197033.6,0.5187,1.15,1.87,1.87,0.95,0.95,0.95,1.87,0.95,-46.5241,5.2632,-11.5044,-37.8882,38.0952,5,4,-2.1047,-20.0256,,-22.5843,-8.4224
BSE,EQUILATERA,INE060N01019,X,2026-09-16,8.57,9.02,59,506,8,12.958,16.1484,,4318.3,0.0137,17.45,23.1,,8.57,8.57,,23.1,8.57,-62.9004,0,-50.8883,-61.0277,0.2751,7.5513,10.5018,-33.8633,-46.9297,,-23.0225,
BSE,EQUIPPP,INE217G01035,T,2026-09-21,24.24,24.48,1043,25029,15,23.518,23.4694,,13258.95,0.0787,25,25.25,25.25,21.26,20.19,20.19,25.25,15.62,-4,55.1857,0.1653,1.6779,74.1855,4.7383,2.1483,3.07,3.2834,,2.6225,3.7762
NSE,EQUIPPP,INE217G01035,BE,2026-09-21,23.51,24.51,13163,310785.08,38,23.371,23.3506,,16882.3,0.7797,24.62,25.89,25.89,21.28,20.16,20.15,25.89,15.7,-9.1927,49.7452,-2.286,0.9446,58.884,5.3078,4.2979,0.5948,0.6826,,2.1683,3.8423
BSE,EQUITASBNK,INE063P01018,A,2026-09-21,72.44,73.57,109730,8006122,1131,73.415,75.4306,,229304.15,0.4785,77.01,83.84,83.84,70.89,70.8,70.8,83.84,69.85,-13.5973,3.7079,-5.4555,-11.8842,43.6583,2.6919,3.3098,-1.3281,-3.9647,,-2.6468,-2.0417
NSE,EQUITASBNK,INE063P01018,EQ,2026-09-21,72.43,74.09,1503921,109414086.56,14518,73.403,75.4296,,1499171.2,1.0032,77.06,83.9,83.9,70.82,70.61,70.61,83.9,69.76,-13.671,3.8274,-5.4439,-11.9285,43.5726,2.7869,3.1302,-1.3256,-3.9767,,-2.706,-2.0514
BSE,ERIS,INE406M01024,A,2026-09-21,1295.25,1321.25,1515,1974169,162,1316.575,1364.505,,10732.5,0.1412,1360,1497,1497,1266.8,1266.8,1266.8,1497,1266.8,-13.477,2.2458,-2.2822,-9.3407,49.2012,2.8982,2.4375,-1.6197,-5.0755,,-3.9909,-3.2182
NSE,ERIS,INE406M01024,EQ,2026-09-21,1295.3,1321.3,60013,78051234.1,9322,1316.04,1364.408,,60849,0.9863,1362,1499,1499,1265.1,1265.1,1265.1,1499,1265.1,-13.5891,2.3872,-2.477,-9.4955,49.469,3.1052,3.0906,-1.5759,-5.0651,,-4.0193,-3.2407
BSE,ESABINDIA,INE284A01012,B,2026-09-21,5565.55,5611.35,314,1739978,107,5965.56,5874.271,,281.2,1.1166,6350,6481.4,6481.4,5503.8,5503.8,5503.8,6481.4,5503.8,-14.1304,1.122,-10.5684,-3.4002,14.7344,2.3119,2.521,-6.7053,-5.2555,,1.8793,1.551
NSE,ESABINDIA,INE284A01012,EQ,2026-09-21,5561,5627.5,6922,38334562.5,1937,5964.5,5872.27,,4587.15,1.509,6370,6471,6471,5491,5491,5491,6471,5491,-14.0627,1.2748,-10.4509,-3.1859,17.8098,2.4456,2.8956,-6.765,-5.3007,,1.8863,1.5284
BSE,ESAFSFB,INE818W01011,T,2026-09-21,39.33,39.01,30810,1217314,169,41.4075,39.8426,,45900.05,0.6712,45,45,45,37.11,34.53,31.72,45,26.49,-12.6,48.4711,-10.6136,10.2916,30.7918,4.9944,5.4272,-5.0172,-1.2866,,2.8681,9.1249
NSE,ESAFSFB,INE818W01011,BE,2026-09-21,39.36,39.19,283970,11206032.95,1337,41.428,39.8362,,443725,0.64,44.99,44.99,44.99,37.11,34.51,31.68,44.99,26.35,-12.5139,49.3738,-10.4233,10.1595,27.1808,4.212,4.3614,-4.9918,-1.1954,,3.0304,9.1486
BSE,ESARIND,INE404L01039,X,2026-09-21,11.35,11.45,273011,3039604,331,12.109,11.5984,,375538.95,0.727,13.53,13.53,13.53,10.88,9.97,9.97,13.53,9.97,-16.1123,13.8415,-9.8491,9.556,44.8071,6.9037,4.7794,-6.2681,-2.1417,,4.7084,0.9663
BSE,ESCORP,INE953W01016,B,2026-09-21,117.25,114.45,4721,528016,33,114.085,108.166,,930.4,5.0742,120,120,120,106,99,99,120,95.2,-2.2917,23.1618,6.5909,13.8902,52.1815,4.7974,7.2273,2.7742,8.3982,,8.3866,4.491
BSE,ESCORTS,INE042A01014,A,2026-09-21,2823.15,2794.8,3027,8566785,695,2955.415,2999.77,,14196.7,0.2132,3107.95,3177.6,3177.6,2772,2772,2772,3177.6,2710,-11.1546,4.1753,-8.4893,-4.0789,29.3591,2.2235,2.6791,-4.4753,-5.8878,,-3.8747,0.703
NSE,ESCORTS,INE042A01014,EQ,2026-09-21,2819.8,2798.2,59112,167750699.9,8311,2955.675,3000.586,,61045.4,0.9683,3108.4,3173.1,3173.1,2769.4,2769.4,2769.4,3173.1,2707.8,-11.1342,4.1362,-8.6438,-4.1471,28.5083,2.2813,2.2201,-4.5971,-6.025,,-3.9099,0.7063
BSE,ESHAMEDIA,INE328F01016,XT,2026-09-21,33.73,32.13,1273,42567,10,41.865,43.8838,,377,3.3767,50.81,54.18,54.18,30.53,28.67,23.97,54.18,20.83,-37.7446,61.9299,-32.3099,17.6491,10.2762,4.32,10.4815,-19.4315,-23.1379,,-15.4763,18.5408
BSE,ESPIRE,INE176O01011,X,2026-09-21,148.95,149.7,28,4038,9,152.7025,160.206,,533,0.0525,163,174.8,190,141.35,141.35,141.35,217.55,141.35,-31.533,5.3767,-7.3406,-14.4703,49.5775,7.1117,5.7224,-2.4574,-7.026,,-6.6639,-6.0519
BSE,ESSARSHPNG,INE122M01019,B,2026-09-21,16.14,16.11,9397,153580,140,16.4495,18.2416,,28510.75,0.3296,18,23.4,24.59,15.45,15.45,15.45,25.26,15.45,-36.1045,4.466,-4.891,-28.8046,42.3358,5.1248,4.8689,-1.8815,-11.5209,,-12.9909,-13.2649
NSE,ESSARSHPNG,INE122M01019,EQ,2026-09-21,16.15,16.19,72288,1173279.6,606,16.4425,18.244,,194161.7,0.3723,18,22.83,24.15,15.45,15.45,15.45,25.11,15.45,-35.683,4.5307,-4.8321,-28.6661,43.8746,5.0376,4.6729,-1.7789,-11.4777,,-13.0095,-13.3203
BSE,ESSENTIA,INE418N01035,B,2026-09-21,1.02,1.03,180873,186932,137,1.07,1.1534,,805889,0.2244,1.19,1.52,1.52,1.01,1.01,1.01,1.73,1.01,-41.0405,0.9901,-10.5263,-17.0732,42.8571,3.8515,1.9608,-4.6729,-11.5658,,-13.0081,-8.8798
NSE,ESSENTIA,INE418N01035,EQ,2026-09-21,1.02,1.03,935528,965130.69,680,1.0595,1.1432,,3873901.85,0.2415,1.19,1.52,1.52,1.01,1.01,1.01,1.73,1.01,-41.0405,0.9901,-10.5263,-17.0732,47.3684,3.5014,1.9608,-3.7282,-10.7768,,-12.9059,-9.1833
BSE,ESSEX,INE1IBY01019,M,2026-09-21,49.51,49.62,12000,575260,6,48.924,44.061,,85100,0.141,54.75,54.75,54.75,40.05,36.18,36.18,54.75,36.18,-9.5708,36.8436,18.9001,18.4733,59.1262,6.8615,10.0837,1.1978,12.3669,,21.09,5.5283
BSE,ESTER,INE778B01029,B,2026-09-21,87.13,88.06,2898,252704,116,91.3615,91.6586,,4556,0.6361,97.41,107.7,107.7,84.88,84.88,84.88,107.7,84.88,-19.0994,2.6508,-8.1779,-3.989,33.0748,2.8332,4.2155,-4.6316,-4.9407,,-2.2605,0.1937
NSE,ESTER,INE778B01029,EQ,2026-09-21,87.17,87.67,24442,2142049.76,1030,91.269,91.6498,,68740,0.3556,97.08,107.9,107.9,85.05,84.66,84.66,107.9,84.5,-19.2122,3.1598,-8.3771,-3.7327,31.0945,3.3948,2.8193,-4.4911,-4.888,,-2.3668,0.1744
BSE,ETERNAL,INE758T01015,A,2026-09-21,335,326.55,1744671,577580643,20936,324.32,312.535,,982494.85,1.7758,336.45,336.45,336.45,310.6,275.7,257.1,336.45,234.25,-0.431,43.0096,2.2589,15.6568,59.359,2.2004,2.9371,3.293,7.188,,3.3278,7.6886
NSE,ETERNAL,INE758T01015,EQ,2026-09-21,335.9,326.85,20274532,6751629892.4,146020,324.915,312.896,,33870056.15,0.5986,336.5,336.5,336.5,310.8,275.55,257.05,336.5,234.25,-0.1783,43.3938,2.4085,15.9675,59.5355,2.2296,2.9524,3.3809,7.352,,3.4391,7.7621
BSE,ETHOSLTD,INE04TZ01018,A,2026-09-21,2598.6,2645.9,1099,2885844,221,2764.8075,2739.007,,1350.85,0.8136,2935.9,3080.8,3080.8,2521.4,2454.35,2400.05,3080.8,2291.6,-15.6518,13.3968,-8.6094,4.4915,18.1542,3.2662,3.9189,-6.0115,-5.1262,,-0.1453,4.8145
NSE,ETHOSLTD,INE04TZ01018,EQ,2026-09-21,2593.8,2661.5,34401,90177998.3,5678,2765.17,2738.802,,34484.7,0.9976,2936.6,3090.4,3090.4,2520,2450.5,2410,3090.4,2288,-16.0691,13.3654,-8.6851,4.6942,20.0785,3.6111,4.3456,-6.1974,-5.2944,,-0.095,4.8324
BSE,ETIL,INE937K01014,X,2026-09-21,6.41,6.5,10340,64563,25,6.519,6.4676,,2592.85,3.9879,7.14,7.34,7.98,6.06,5.75,5.75,7.99,5.75,-19.7747,11.4783,-0.9274,-5.3176,42.4242,6.7751,4.9919,-1.672,-0.8906,,0.0077,-4.9106
BSE,EUPHORIAIT,INE0PYT01018,M,2026-09-21,26.45,27.6,2400,63060,2,30.593,,,2700,0.8889,34.3,,,26.1,,,38,25.35,-30.3947,4.3393,-5.5357,,35.0176,5.2552,1.341,-13.5423,,,5.0674,
BSE,EUREKAFORB,INE0KCE01017,A,2026-09-21,378.4,385.45,13902,5274971,463,410.0775,433.351,,15669.55,0.8872,439.9,482,484,376.45,376.45,376.45,484,376.45,-21.8182,0.518,-8.7203,-16.4311,10.9456,3.3421,3.0017,-7.7248,-12.6805,,-7.8783,-4.4554
NSE,EUREKAFORB,INE0KCE01017,EQ,2026-09-21,378.45,385.3,122274,46530395.5,7715,409.855,433.312,,153284.15,0.7977,440.3,482.2,484.15,377.45,377.45,377.45,484.15,377.45,-21.8321,0.2649,-8.8072,-16.3277,12.8373,3.4596,2.8746,-7.6625,-12.6611,,-7.9732,-4.4545
BSE,EUREKAI,INE958A01011,XT,2026-09-21,6.25,6.37,15323,96244,34,6.457,7.5574,,29554.1,0.5185,7.03,13.39,14.79,5.58,4.97,4.97,14.79,4.97,-57.7417,25.7545,10.0352,-54.246,47.3684,2.1714,0.8,-3.2058,-17.2996,,-1.48,-25.979
BSE,EUROBOND,INE505V01016,B,2026-09-21,176.8,148,40,6030,3,153.6375,159.268,,344.35,0.1162,178,198.4,198.4,141,141,141,198.4,141,-10.8871,25.3901,8.8335,5.3949,67.7316,3.5957,17.7881,15.0761,11.0079,,-4.7342,-5.0541
NSE,EUROBOND,INE505V01016,EQ,2026-09-21,153.34,148.05,1620,247049.29,48,151.097,157.3584,,4804.2,0.3372,162.18,174,176,144.01,144.01,144.01,189.99,144.01,-19.2905,6.4787,-2.567,-10.6202,55.4604,4.4802,4.3333,1.4845,-2.5537,,-5.684,-5.0737
BSE,EUROLED,INE940E01011,XT,2026-09-21,23.2,22.1,3837,88903,98,20.8335,19.0032,,1537.9,2.495,23.2,24.2,24.2,18.1,15,15,24.2,15,-4.1322,54.6667,0.8696,36.7118,71.1765,5.9575,4.9299,11.3591,22.0847,,13.0412,8.5054
BSE,EUROPRATIK,INE198501012,B,2026-09-21,224.25,232.25,11092,2553459,370,254.17,282.007,,6139.75,1.8066,288,325,332.65,223,223,223,332.65,223,-32.5868,0.5605,-14.7824,-28.5601,33.6364,6.8052,6.4798,-11.7716,-20.4807,,-14.3784,-4.6446
NSE,EUROPRATIK,INE198501012,EQ,2026-09-21,224,231.75,312956,71255075.55,5915,252.345,281.282,,202185.2,1.5479,271.2,325,333,222.15,222.15,222.15,333,222.15,-32.7327,0.8328,-14.8774,-28.5714,13.9091,4.949,6.8647,-11.2326,-20.3646,,-15.0847,-4.917
BSE,EUROTEXIND,INE022C01012,T,2026-09-21,11.2,11.75,231,2588,4,13.568,15.1282,,399.9,0.5776,14.83,24.54,,11.2,11.2,,24.54,11.2,-54.3602,0,-16.7905,-43.6052,7.563,2.4936,7.5,-17.4528,-25.9661,,-6.8708,
